57598.21412 -11.67179 0.01179 -10.45952 0.02140 -10.21318 0.03242
57603.18133 -11.64722 0.00514 -10.47627 0.00814 -10.21545 0.00949
57605.29177 -11.65408 0.00657 -10.52701 0.00916 -10.22968 0.01078
57608.26657 -11.66689 0.00764 -10.48303 0.00855 -10.23618 0.01012
57613.23961 -11.65804 0.00625 -10.48254 0.02709 -10.24326 0.01980
57614.19528 -11.68203 0.01186 -10.54623 0.01349 -10.19512 0.01751
57624.19927 -11.63358 0.00722 -10.55848 0.01036 -10.27908 0.02050
57631.07828 -11.63334 0.00691 -10.55223 0.02252 -10.29642 0.04629
57634.19478 -11.62168 0.00863 -10.52218 0.01130 -10.30699 0.01259
57642.07726 -11.63912 0.00795 -10.48333 0.01404 -10.30410 0.03523
57649.10775 -11.67825 0.01032 -10.52756 0.01662 -10.27230 0.02006
57652.14088 -11.66532 0.00777 -10.52817 0.01656 -10.25872 0.01325
57655.18066 -11.64978 0.01199 -10.48422 0.00932 -10.23857 0.01660
57657.19070 -11.63772 0.00825 -10.49107 0.01086 -10.17780 0.01249
57661.10266 -11.68010 0.00576 -10.47401 0.00921 -10.27472 0.01048
57664.12335 -11.64548 0.00698 -10.47759 0.00977 -10.21405 0.01128
57668.12172 -11.63483 0.00790 -10.45155 0.02845 -10.16932 0.01410
57687.09319 -11.65247 0.00722 -10.55625 0.02736 -10.26065 0.01314
57691.04854 -11.60496 0.00748 -10.49959 0.01098 -10.27789 0.02637
57695.05737 -11.60972 0.00652 -10.50769 0.01046 -10.23275 0.01099
57699.05918 -11.62759 0.06121 -10.54018 0.01268 -10.27780 0.01983
57702.08490 -11.63515 0.00810 -10.46323 0.01362 -10.26927 0.01570
57710.03714 -11.59710 0.01296 -10.46892 0.00958 -10.23899 0.01359
57713.07061 -11.61637 0.00748 -10.49705 0.02655 -10.27546 0.01876
